,Fixed_Acidity,Volatile_Acidity,Citric Acid,Sugar,Chlorides,Fixed_Sulfur_dioxide,Total_Sulfur_dioxide,Density,pH,Sulphates,Alcohol,Color,Quality,,,,,,,,
6070,9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,Red,5,,,,,,,,
6071,9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,Red,5,,,,,,,,
6072,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,Red,6,,,,,,,,
6073,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,Red,6,,,,,,,,
6074,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,Red,6,,,,,,,,
6075,9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,Red,6,,,,,,,,
6076,9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,Red,6,,,,,,,,
6077,9.3,0.5,0.36,1.8,0.084,6,17,0.99704,3.27,0.77,10.8,Red,6,,,,,,,,
6078,9.3,0.33,0.45,1.5,0.057,19,37,0.99498,3.18,0.89,11.1,Red,7,,,,,,,,
6079,9.3,0.34,0.49,7.3,0.052,30,146,0.998,3.17,0.61,10.2,White,5,,,,,,,,
6080,9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,White,5,,,,,,,,
6081,9.3,0.2,0.33,1.7,0.05,28,178,0.9954,3.16,0.43,9,White,4,,,,,,,,
6082,9.4,0.4,0.31,2.2,0.09,13,62,0.9966,3.07,0.63,10.5,Red,6,,,,,,,,
6083,9.4,0.34,0.37,2.2,0.075,5,13,0.998,3.22,0.62,9.2,Red,5,,,,,,,,
6084,9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,Red,7,,,,,,,,
6085,9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,Red,7,,,,,,,,
6086,9.4,0.685,0.11,2.7,0.077,6,31,0.9984,3.19,0.7,10.1,Red,6,,,,,,,,
6087,9.4,0.3,0.56,2.8,0.08,6,17,0.9964,3.15,0.92,11.7,Red,8,,,,,,,,
6088,9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,Red,6,,,,,,,,
6089,9.4,0.41,0.48,4.6,0.072,10,20,0.9973,3.34,0.79,12.2,Red,7,,,,,,,,
6090,9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12,Red,6,,,,,,,,
6091,9.4,0.59,0.14,2,0.084,25,48,0.9981,3.14,0.56,9.7,Red,5,,,,,,,,
6092,9.4,0.615,0.28,3.2,0.087,18,72,1.0001,3.31,0.53,9.7,Red,5,,,,,,,,
6093,9.4,0.685,0.26,2.4,0.082,23,143,0.9978,3.28,0.55,9.4,Red,5,,,,,,,,
6094,9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,Red,6,,,,,,,,
6095,9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,Red,6,,,,,,,,
6096,9.4,0.395,0.46,4.6,0.094,3,10,0.99639,3.27,0.64,12.2,Red,7,,,,,,,,
6097,9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,Red,6,,,,,,,,
6098,9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,Red,5,,,,,,,,
6099,9.4,0.29,0.55,2.2,0.05,17,119,0.9962,3.12,0.69,10.3,White,4,,,,,,,,
6100,9.4,0.26,0.53,1.2,0.047,25,109,0.9921,3.23,0.28,12.5,White,6,,,,,,,,
6101,9.4,0.17,0.55,1.6,0.049,14,94,0.9949,3.02,0.61,10.3,White,6,,,,,,,,
6102,9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,White,5,,,,,,,,
6103,9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,White,5,,,,,,,,
6104,9.4,0.3,0.32,10.7,0.029,14,111,0.9958,2.85,0.42,10.6,White,5,,,,,,,,
6105,9.4,0.42,0.32,6.5,0.027,20,167,0.99479,3.08,0.43,10.6,White,5,,,,,,,,
6106,9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,White,5,,,,,,,,
6107,9.4,0.28,0.3,1.6,0.045,36,139,0.99534,3.11,0.49,9.3,White,5,,,,,,,,
6108,9.4,0.23,0.56,16.45,0.063,52.5,282,1.00098,3.1,0.51,9.3,White,5,,,,,,,,
6109,9.4,0.24,0.29,8.5,0.037,124,208,0.99395,2.9,0.38,11,White,3,,,,,,,,
6110,9.5,0.37,0.52,2,0.082,6,26,0.998,3.18,0.51,9.5,Red,5,,,,,,,,
6111,9.5,0.56,0.33,2.4,0.089,35,67,0.9972,3.28,0.73,11.8,Red,7,,,,,,,,
6112,9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,Red,6,,,,,,,,
6113,9.5,0.735,0.1,2.1,0.079,6,31,0.9986,3.23,0.56,10.1,Red,6,,,,,,,,
6114,9.5,0.46,0.49,6.3,0.064,5,17,0.9988,3.21,0.73,11,Red,6,,,,,,,,
6115,9.5,0.46,0.24,2.7,0.092,14,44,0.998,3.12,0.74,10,Red,6,,,,,,,,
6116,9.5,0.885,0.27,2.3,0.084,31,145,0.9978,3.24,0.53,9.4,Red,5,,,,,,,,
6117,9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,Red,5,,,,,,,,
6118,9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,Red,5,,,,,,,,
6119,9.5,0.55,0.66,2.3,0.387,12,37,0.9982,3.17,0.67,9.6,Red,5,,,,,,,,
6120,9.5,0.57,0.27,2.3,0.082,23,144,0.99782,3.27,0.55,9.4,Red,5,,,,,,,,
6121,9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1,Red,6,,,,,,,,
6122,9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10,Red,5,,,,,,,,
6123,9.5,0.39,0.41,8.9,0.069,18,39,0.99859,3.29,0.81,10.9,Red,7,,,,,,,,
6124,9.5,0.21,0.47,1.3,0.039,21,123,0.9959,2.9,0.64,9.5,White,5,,,,,,,,
6125,9.5,0.42,0.41,2.3,0.034,22,145,0.9951,3.06,0.52,11,White,6,,,,,,,,
6126,9.6,0.32,0.47,1.4,0.056,9,24,0.99695,3.22,0.82,10.3,Red,7,,,,,,,,
6127,9.6,0.56,0.23,3.4,0.102,37,92,0.9996,3.3,0.65,10.1,Red,5,,,,,,,,
6128,9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,Red,6,,,,,,,,
6129,9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,Red,6,,,,,,,,
6130,9.6,0.56,0.31,2.8,0.089,15,46,0.9979,3.11,0.92,10,Red,6,,,,,,,,
6131,9.6,0.38,0.31,2.5,0.096,16,49,0.9982,3.19,0.7,10,Red,7,,,,,,,,
6132,9.6,0.54,0.42,2.4,0.081,25,52,0.997,3.2,0.71,11.4,Red,6,,,,,,,,
6133,9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,Red,5,,,,,,,,
6134,9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,Red,5,,,,,,,,
6135,9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,Red,5,,,,,,,,
6136,9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,Red,5,,,,,,,,
6137,9.6,0.88,0.28,2.4,0.086,30,147,0.9979,3.24,0.53,9.4,Red,5,,,,,,,,
6138,9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,Red,5,,,,,,,,
6139,9.6,0.33,0.52,2.2,0.074,13,25,0.99509,3.36,0.76,12.4,Red,7,,,,,,,,
6140,9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,Red,5,,,,,,,,
6141,9.6,0.42,0.35,2.1,0.083,17,38,0.99622,3.23,0.66,11.1,Red,6,,,,,,,,
6142,9.6,0.38,0.42,1.9,0.071,5,13,0.99659,3.15,0.75,10.5,Red,6,,,,,,,,
6143,9.6,0.23,0.4,1.5,0.044,19,135,0.9937,2.96,0.49,10.9,White,5,,,,,,,,
6144,9.6,0.29,0.46,1.45,0.039,77.5,223,0.9944,2.92,0.46,9.5,White,6,,,,,,,,
6145,9.6,0.25,0.54,1.3,0.04,16,160,0.9938,2.94,0.43,10.5,White,5,,,,,,,,
6146,9.6,0.21,0.28,1.2,0.038,12,53,0.9926,2.8,0.46,10.6,White,5,,,,,,,,
6147,9.6,0.655,0.21,2,0.039,21,120,0.99188,3,1,12.6,White,6,,,,,,,,
6148,9.7,0.32,0.54,2.5,0.094,28,83,0.9984,3.28,0.82,9.6,Red,5,,,,,,,,
6149,9.7,0.53,0.6,2,0.039,5,19,0.99585,3.3,0.86,12.4,Red,6,,,,,,,,
6150,9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,Red,5,,,,,,,,
6151,9.7,0.31,0.47,1.6,0.062,13,33,0.9983,3.27,0.66,10,Red,6,,,,,,,,
6152,9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,Red,6,,,,,,,,
6153,9.7,0.42,0.46,2.1,0.074,5,16,0.99649,3.27,0.74,12.3,Red,6,,,,,,,,
6154,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,Red,5,,,,,,,,
6155,9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,Red,5,,,,,,,,
6156,9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,Red,5,,,,,,,,
6157,9.7,0.24,0.45,1.2,0.033,11,59,0.9926,2.74,0.47,10.8,White,6,,,,,,,,
6158,9.7,0.14,0.59,1.5,0.049,23,142,0.9958,2.98,0.62,9.5,White,5,,,,,,,,
6159,9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,White,6,,,,,,,,
6160,9.7,0.24,0.49,4.9,0.032,3,18,0.99368,2.85,0.54,10,White,6,,,,,,,,
6161,9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,Red,7,,,,,,,,
6162,9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,Red,7,,,,,,,,
6163,9.8,0.44,0.47,2.5,0.063,9,28,0.9981,3.24,0.65,10.8,Red,6,,,,,,,,
6164,9.8,0.25,0.49,2.7,0.088,15,33,0.9982,3.42,0.9,10,Red,6,,,,,,,,
6165,9.8,0.5,0.49,2.6,0.25,5,20,0.999,3.31,0.79,10.7,Red,6,,,,,,,,
6166,9.8,0.88,0.25,2.5,0.104,35,155,1.001,3.41,0.67,11.2,Red,5,,,,,,,,
6167,9.8,1.24,0.34,2,0.079,32,151,0.998,3.15,0.53,9.5,Red,5,,,,,,,,
6168,9.8,0.98,0.32,2.3,0.078,35,152,0.998,3.25,0.48,9.4,Red,5,,,,,,,,
6169,9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,Red,6,,,,,,,,
6170,9.8,0.5,0.34,2.3,0.094,10,45,0.99864,3.24,0.6,9.7,Red,7,,,,,,,,
6171,9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,Red,7,,,,,,,,
6172,9.8,0.39,0.43,1.65,0.068,5,11,0.99478,3.19,0.46,11.4,Red,5,,,,,,,,
6173,9.8,0.37,0.39,2.5,0.079,28,65,0.99729,3.16,0.59,9.8,Red,5,,,,,,,,
6174,9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,Red,5,,,,,,,,
6175,9.8,0.3,0.39,1.7,0.062,3,9,0.9948,3.14,0.57,11.5,Red,7,,,,,,,,
6176,9.8,0.36,0.46,10.5,0.038,4,83,0.9956,2.89,0.3,10.1,White,4,,,,,,,,
6177,9.8,0.42,0.48,9.85,0.034,5,110,0.9958,2.87,0.29,10,White,5,,,,,,,,
6178,9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8,White,5,,,,,,,,
6179,9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2,White,5,,,,,,,,
6180,9.8,0.25,0.74,10,0.056,36,225,0.9977,3.06,0.43,10,White,4,,,,,,,,
6181,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5,White,5,,,,,,,,
6182,9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,White,4,,,,,,,,
6183,9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,White,5,,,,,,,,
6184,9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8,Red,5,,,,,,,,
6185,9.9,0.59,0.07,3.4,0.102,32,71,1.00015,3.31,0.71,9.8,Red,5,,,,,,,,
6186,9.9,0.4,0.53,6.7,0.097,6,19,0.9986,3.27,0.82,11.7,Red,7,,,,,,,,
6187,9.9,0.35,0.55,2.1,0.062,5,14,0.9971,3.26,0.79,10.6,Red,5,,,,,,,,
6188,9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,Red,5,,,,,,,,
6189,9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,Red,5,,,,,,,,
6190,9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,Red,4,,,,,,,,
6191,9.9,0.49,0.58,3.5,0.094,9,43,1.0004,3.29,0.58,9,Red,5,,,,,,,,
6192,9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,Red,5,,,,,,,,
6193,9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,Red,5,,,,,,,,
6194,9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,Red,5,,,,,,,,
6195,9.9,0.74,0.28,2.6,0.078,21,77,0.998,3.28,0.51,9.8,Red,5,,,,,,,,
6196,9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,Red,5,,,,,,,,
6197,9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,Red,5,,,,,,,,
6198,9.9,0.25,0.46,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,Red,6,,,,,,,,
6199,9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5,Red,7,,,,,,,,
6200,9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,Red,7,,,,,,,,
6201,9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,Red,7,,,,,,,,
6202,9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,Red,6,,,,,,,,
6203,9.9,0.54,0.26,2,0.111,7,60,0.99709,2.94,0.98,10.2,Red,5,,,,,,,,
6204,9.9,0.74,0.19,5.8,0.111,33,76,0.99878,3.14,0.55,9.4,Red,5,,,,,,,,
6205,9.9,0.72,0.55,1.7,0.136,24,52,0.99752,3.35,0.94,10,Red,5,,,,,,,,
6206,9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,Red,6,,,,,,,,
6207,9.9,0.57,0.25,2,0.104,12,89,0.9963,3.04,0.9,10.1,Red,5,,,,,,,,
6208,9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,Red,5,,,,,,,,
6209,9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,Red,5,,,,,,,,
6210,9.9,1.005,0.46,1.4,0.046,34,185,0.9966,3.02,0.49,10.2,White,4,,,,,,,,
6211,9.9,0.49,0.23,2.4,0.087,19,115,0.9948,2.77,0.44,9.4,White,6,,,,,,,,
6212,10,0.31,0.47,2.6,0.085,14,33,0.99965,3.36,0.8,10.5,Red,7,,,,,,,,
6213,10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,Red,6,,,,,,,,
6214,10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,Red,6,,,,,,,,
6215,10,0.42,0.5,3.4,0.107,7,21,0.9979,3.26,0.93,11.8,Red,6,,,,,,,,
6216,10,0.44,0.49,2.7,0.077,11,19,0.9963,3.23,0.63,11.6,Red,7,,,,,,,,
6217,10,0.29,0.4,2.9,0.098,10,26,1.0006,3.48,0.91,9.7,Red,5,,,,,,,,
6218,10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,Red,6,,,,,,,,
6219,10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,Red,6,,,,,,,,
6220,10,0.48,0.24,2.7,0.102,13,32,1,3.28,0.56,10,Red,6,,,,,,,,
6221,10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,Red,5,,,,,,,,
6222,10,0.73,0.43,2.3,0.059,15,31,0.9966,3.15,0.57,11,Red,5,,,,,,,,
6223,10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,Red,6,,,,,,,,
6224,10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,Red,6,,,,,,,,
6225,10,0.46,0.44,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,Red,6,,,,,,,,
6226,10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,Red,5,,,,,,,,
6227,10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,Red,8,,,,,,,,
6228,10,0.43,0.33,2.7,0.095,28,89,0.9984,3.22,0.68,10,Red,5,,,,,,,,
6229,10,0.41,0.45,6.2,0.071,6,14,0.99702,3.21,0.49,11.8,Red,7,,,,,,,,
6230,10,0.35,0.47,2,0.061,6,11,0.99585,3.23,0.52,12,Red,6,,,,,,,,
6231,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,Red,5,,,,,,,,
6232,10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,Red,5,,,,,,,,
6233,10,0.38,0.38,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,Red,5,,,,,,,,
6234,10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,Red,5,,,,,,,,
6235,10,0.2,0.39,1.4,0.05,19,152,0.994,3,0.42,10.4,White,6,,,,,,,,
6236,10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,White,4,,,,,,,,
6237,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7,White,6,,,,,,,,
6238,10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,Red,6,,,,,,,,
6239,10.1,0.65,0.37,5.1,0.11,11,65,1.0026,3.32,0.64,10.4,Red,6,,,,,,,,
6240,10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,Red,4,,,,,,,,
6241,10.1,0.28,0.46,1.8,0.05,5,13,0.9974,3.04,0.79,10.2,Red,6,,,,,,,,
6242,10.1,0.27,0.54,2.3,0.065,7,26,0.99531,3.17,0.53,12.5,Red,6,,,,,,,,
6243,10.1,0.31,0.35,1.6,0.075,9,28,0.99672,3.24,0.83,11.2,Red,7,,,,,,,,
6244,10.1,0.45,0.23,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,Red,6,,,,,,,,
6245,10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10,Red,7,,,,,,,,
6246,10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,Red,7,,,,,,,,
6247,10.1,0.37,0.34,2.4,0.085,5,17,0.99683,3.17,0.65,10.6,Red,7,,,,,,,,
6248,10.2,0.42,0.57,3.4,0.07,4,10,0.9971,3.04,0.63,9.6,Red,5,,,,,,,,
6249,10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,Red,6,,,,,,,,
6250,10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,Red,6,,,,,,,,
6251,10.2,0.67,0.39,1.9,0.054,6,17,0.9976,3.17,0.47,10,Red,5,,,,,,,,
6252,10.2,0.67,0.39,1.9,0.054,6,17,0.9976,3.17,0.47,10,Red,5,,,,,,,,
6253,10.2,0.645,0.36,1.8,0.053,5,14,0.9982,3.17,0.42,10,Red,6,,,,,,,,
6254,10.2,0.49,0.63,2.9,0.072,10,26,0.9968,3.16,0.78,12.5,Red,7,,,,,,,,
6255,10.2,0.24,0.49,2.4,0.075,10,28,0.9978,3.14,0.61,10.4,Red,5,,,,,,,,
6256,10.2,0.29,0.49,2.6,0.059,5,13,0.9976,3.05,0.74,10.5,Red,7,,,,,,,,
6257,10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1,Red,7,,,,,,,,
6258,10.2,0.44,0.58,4.1,0.092,11,24,0.99745,3.29,0.99,12,Red,7,,,,,,,,
6259,10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,Red,7,,,,,,,,
6260,10.2,0.29,0.65,2.4,0.075,6,17,0.99565,3.22,0.63,11.8,Red,6,,,,,,,,
6261,10.2,0.41,0.43,2.2,0.11,11,37,0.99728,3.16,0.67,10.8,Red,5,,,,,,,,
6262,10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,Red,6,,,,,,,,
6263,10.2,0.33,0.46,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,Red,6,,,,,,,,
6264,10.2,0.23,0.37,2.2,0.057,14,36,0.99614,3.23,0.49,9.3,Red,4,,,,,,,,
6265,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,Red,6,,,,,,,,
6266,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,Red,6,,,,,,,,
6267,10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9,White,4,,,,,,,,
6268,10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6,Red,8,,,,,,,,
6269,10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,Red,6,,,,,,,,
6270,10.3,0.41,0.42,2.4,0.213,6,14,0.9994,3.19,0.62,9.5,Red,6,,,,,,,,
6271,10.3,0.43,0.44,2.4,0.214,5,12,0.9994,3.19,0.63,9.5,Red,6,,,,,,,,
6272,10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,Red,6,,,,,,,,
6273,10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,Red,6,,,,,,,,
6274,10.3,0.44,0.5,4.5,0.107,5,13,0.998,3.28,0.83,11.5,Red,5,,,,,,,,
6275,10.3,0.34,0.52,2.8,0.159,15,75,0.9998,3.18,0.64,9.4,Red,5,,,,,,,,
6276,10.3,0.5,0.42,2,0.069,21,51,0.9982,3.16,0.72,11.5,Red,6,,,,,,,,
6277,10.3,0.27,0.24,2.1,0.072,15,33,0.9956,3.22,0.66,12.8,Red,6,,,,,,,,
6278,10.3,0.27,0.56,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,Red,6,,,,,,,,
6279,10.3,0.17,0.47,1.4,0.037,5,33,0.9939,2.89,0.28,9.6,White,3,,,,,,,,
6280,10.3,0.25,0.48,2.2,0.042,28,164,0.998,3.19,0.59,9.7,White,5,,,,,,,,
6281,10.4,0.55,0.23,2.7,0.091,18,48,0.9994,3.22,0.64,10.3,Red,6,,,,,,,,
6282,10.4,0.575,0.61,2.6,0.076,11,24,1,3.16,0.69,9,Red,5,,,,,,,,
6283,10.4,0.34,0.58,3.7,0.174,6,16,0.997,3.19,0.7,11.3,Red,6,,,,,,,,
6284,10.4,0.41,0.55,3.2,0.076,22,54,0.9996,3.15,0.89,9.9,Red,6,,,,,,,,
6285,10.4,0.41,0.55,3.2,0.076,22,54,0.9996,3.15,0.89,9.9,Red,6,,,,,,,,
6286,10.4,0.33,0.63,2.8,0.084,5,22,0.9998,3.26,0.74,11.2,Red,7,,,,,,,,
6287,10.4,0.33,0.63,2.8,0.084,5,22,0.9998,3.26,0.74,11.2,Red,7,,,,,,,,
6288,10.4,0.24,0.49,1.8,0.075,6,20,0.9977,3.18,1.06,11,Red,6,,,,,,,,
6289,10.4,0.44,0.73,6.55,0.074,38,76,0.999,3.17,0.85,12,Red,7,,,,,,,,
6290,10.4,0.44,0.73,6.55,0.074,38,76,0.999,3.17,0.85,12,Red,7,,,,,,,,
6291,10.4,0.24,0.46,1.8,0.075,6,21,0.9976,3.25,1.02,10.8,Red,7,,,,,,,,
6292,10.4,0.61,0.49,2.1,0.2,5,16,0.9994,3.16,0.63,8.4,Red,3,,,,,,,,
6293,10.4,0.64,0.24,2.8,0.105,29,53,0.9998,3.24,0.67,9.9,Red,5,,,,,,,,
6294,10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,Red,5,,,,,,,,
6295,10.4,0.44,0.42,1.5,0.145,34,48,0.99832,3.38,0.86,9.9,Red,3,,,,,,,,
6296,10.4,0.38,0.46,2.1,0.104,6,10,0.99664,3.12,0.65,11.8,Red,7,,,,,,,,
6297,10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,Red,6,,,,,,,,
6298,10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,Red,6,,,,,,,,
6299,10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,Red,6,,,,,,,,
6300,10.4,0.52,0.45,2,0.08,6,13,0.99774,3.22,0.76,11.4,Red,6,,,,,,,,
6301,10.4,0.43,0.5,2.3,0.068,13,19,0.996,3.1,0.87,11.4,Red,6,,,,,,,,
6302,10.5,0.42,0.66,2.95,0.116,12,29,0.997,3.24,0.75,11.7,Red,7,,,,,,,,
6303,10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,Red,7,,,,,,,,
6304,10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,Red,7,,,,,,,,
6305,10.5,0.28,0.51,1.7,0.08,10,24,0.9982,3.2,0.89,9.4,Red,6,,,,,,,,
6306,10.5,0.26,0.47,1.9,0.078,6,24,0.9976,3.18,1.04,10.9,Red,7,,,,,,,,
6307,10.5,0.24,0.42,1.8,0.077,6,22,0.9976,3.21,1.05,10.8,Red,7,,,,,,,,
6308,10.5,0.51,0.64,2.4,0.107,6,15,0.9973,3.09,0.66,11.8,Red,7,,,,,,,,
6309,10.5,0.51,0.64,2.4,0.107,6,15,0.9973,3.09,0.66,11.8,Red,7,,,,,,,,
6310,10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,Red,4,,,,,,,,
6311,10.5,0.39,0.46,2.2,0.075,14,27,0.99598,3.06,0.84,11.4,Red,6,,,,,,,,
6312,10.5,0.43,0.35,3.3,0.092,24,70,0.99798,3.21,0.69,10.5,Red,6,,,,,,,,
6313,10.5,0.36,0.47,2.2,0.074,9,23,0.99638,3.23,0.76,12,Red,6,,,,,,,,
6314,10.6,0.83,0.37,2.6,0.086,26,70,0.9981,3.16,0.52,9.9,Red,5,,,,,,,,
6315,10.6,0.42,0.48,2.7,0.065,5,18,0.9972,3.21,0.87,11.3,Red,6,,,,,,,,
6316,10.6,0.48,0.64,2.2,0.111,6,20,0.997,3.26,0.66,11.7,Red,6,,,,,,,,
6317,10.6,0.28,0.39,15.5,0.069,6,23,1.0026,3.12,0.66,9.2,Red,5,,,,,,,,
